a a a 
   0.35       -0.003618193   -0.004432202   5.892956e-28
   0.4333333  -0.002907721   -0.003627663   1.114395e-27
   0.5166667  -0.00212104    -0.002738663   2.185046e-27
   0.6        -0.0009701797   -0.001457151   4.580419e-27
   0.6833333  0.001061867    1.036169e-26   0.001949552
   0.7666667  0.004924225    2.627265e-26   0.006554739
   0.85       0.0113050000    8.469443e-26   0.01413169
